院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
0085,温州科技职业学院,502,国际商务,3,浙江,温州,高职(专科),100,不提科目要求,6000,
0085,温州科技职业学院,503,食品质量与安全,3,浙江,温州,高职(专科),50,不提科目要求,6600,
0085,温州科技职业学院,504,电气自动化技术,3,浙江,温州,高职(专科),50,"物理,思想政治,技术(3门科目考生选考其中一门即可报考)",6600,
0085,温州科技职业学院,505,跨境电子商务,3,浙江,温州,高职(专科),100,不提科目要求,6000,
0085,温州科技职业学院,506,工业机器人技术,3,浙江,温州,高职(专科),50,不提科目要求,6600,
0085,温州科技职业学院,507,动物医学检验技术,3,浙江,温州,高职(专科),50,不提科目要求,6300,
0085,温州科技职业学院,508,旅游管理,3,浙江,温州,高职(专科),20,不提科目要求,6000,
0085,温州科技职业学院,509,电子商务,3,浙江,温州,高职(专科),100,不提科目要求,6900,
0085,温州科技职业学院,510,市场营销,3,浙江,温州,高职(专科),50,不提科目要求,6000,
0085,温州科技职业学院,511,连锁经营管理,3,浙江,温州,高职(专科),95,不提科目要求,6000,
0085,温州科技职业学院,512,食品加工技术,3,浙江,温州,高职(专科),50,不提科目要求,6600,
0085,温州科技职业学院,513,金融管理,3,浙江,温州,高职(专科),145,不提科目要求,6900,
0085,温州科技职业学院,514,数字媒体应用技术,3,浙江,温州,高职(专科),100,不提科目要求,6600,
0085,温州科技职业学院,516,计算机网络技术,3,浙江,温州,高职(专科),142,"物理,地理,技术(3门科目考生选考其中一门即可报考)",6600,
0085,温州科技职业学院,517,动物医学,3,浙江,温州,高职(专科),100,"生物,地理,技术(3门科目考生选考其中一门即可报考)",7200,
0085,温州科技职业学院,518,电子信息工程技术,3,浙江,温州,高职(专科),50,"物理,思想政治,技术(3门科目考生选考其中一门即可报考)",6600,
0085,温州科技职业学院,519,宠物养护与驯导,3,浙江,温州,高职(专科),50,"生物,历史,技术(3门科目考生选考其中一门即可报考)",6300,
0085,温州科技职业学院,520,环境工程技术,3,浙江,温州,高职(专科),80,不提科目要求,6600,
0085,温州科技职业学院,521,园林技术(中外合作办学),3,浙江,温州,高职(专科),10,不提科目要求,18000,
0085,温州科技职业学院,522,种子生产与经营,3,浙江,温州,高职(专科),35,不提科目要求,免学费,
0085,温州科技职业学院,523,园艺技术,3,浙江,温州,高职(专科),80,不提科目要求,免学费,
0085,温州科技职业学院,524,绿色食品生产与检验,3,浙江,温州,高职(专科),100,不提科目要求,免学费,
0085,温州科技职业学院,525,设施农业与装备,3,浙江,温州,高职(专科),30,不提科目要求,免学费,
0085,温州科技职业学院,526,园林技术,3,浙江,温州,高职(专科),100,不提科目要求,6300,
0085,温州科技职业学院,527,园林工程技术,3,浙江,温州,高职(专科),50,不提科目要求,6600,
0085,温州科技职业学院,528,水利工程,3,浙江,温州,高职(专科),100,"物理,地理,技术(3门科目考生选考其中一门即可报考)",6900,
0085,温州科技职业学院,529,畜牧兽医,3,浙江,温州,高职(专科),120,不提科目要求,免学费,
0086,浙江横店影视职业学院(民办学校),501,会计,3,浙江,东阳,高职(专科),1,不提科目要求,13000,
0086,浙江横店影视职业学院(民办学校),502,媒体营销,3,浙江,东阳,高职(专科),1,不提科目要求,10000,
0086,浙江横店影视职业学院(民办学校),503,国际经济与贸易,3,浙江,东阳,高职(专科),1,"思想政治,历史,技术(3门科目考生选考其中一门即可报考)",10000,
0086,浙江横店影视职业学院(民办学校),504,商务英语,3,浙江,东阳,高职(专科),1,"思想政治,历史,技术(3门科目考生选考其中一门即可报考)",10000,
0086,浙江横店影视职业学院(民办学校),505,电子商务,3,浙江,东阳,高职(专科),1,不提科目要求,10000,
0086,浙江横店影视职业学院(民办学校),506,休闲体育,3,浙江,东阳,高职(专科),1,不提科目要求,10000,
0086,浙江横店影视职业学院(民办学校),507,旅游管理,3,浙江,东阳,高职(专科),1,"历史,地理,技术(3门科目考生选考其中一门即可报考)",10000,
0086,浙江横店影视职业学院(民办学校),508,新闻采编与制作(新媒体技术与应用),3,浙江,东阳,高职(专科),25,"思想政治,历史,技术(3门科目考生选考其中一门即可报考)",10000,
0086,浙江横店影视职业学院(民办学校),509,休闲服务与管理(茶营销与管理),3,浙江,东阳,高职(专科),1,不提科目要求,10000,
0086,浙江横店影视职业学院(民办学校),510,空中乘务,3,浙江,东阳,高职(专科),1,不提科目要求,15000,
0086,浙江横店影视职业学院(民办学校),511,导游,3,浙江,东阳,高职(专科),1,不提科目要求,10000,
0086,浙江横店影视职业学院(民办学校),512,戏剧影视表演,3,浙江,东阳,高职(专科),1,不提科目要求,14000,
0086,浙江横店影视职业学院(民办学校),513,音乐表演,3,浙江,东阳,高职(专科),1,不提科目要求,12000,
0086,浙江横店影视职业学院(民办学校),514,表演艺术,3,浙江,东阳,高职(专科),1,不提科目要求,12000,
0086,浙江横店影视职业学院(民办学校),515,服装表演,3,浙江,东阳,高职(专科),2,不提科目要求,12000,
0086,浙江横店影视职业学院(民办学校),516,舞蹈表演,3,浙江,东阳,高职(专科),1,不提科目要求,12000,
0086,浙江横店影视职业学院(民办学校),517,人物形象设计,3,浙江,东阳,高职(专科),1,不提科目要求,12900,
0086,浙江横店影视职业学院(民办学校),518,舞台艺术设计与制作,3,浙江,东阳,高职(专科),1,不提科目要求,12900,
0086,浙江横店影视职业学院(民办学校),519,艺术设计,3,浙江,东阳,高职(专科),1,不提科目要求,12900,
0086,浙江横店影视职业学院(民办学校),520,影视动画,3,浙江,东阳,高职(专科),1,不提科目要求,12000,
0086,浙江横店影视职业学院(民办学校),521,摄影摄像技术,3,浙江,东阳,高职(专科),1,不提科目要求,14000,
0086,浙江横店影视职业学院(民办学校),522,广播影视节目制作(影视后期制作),3,浙江,东阳,高职(专科),1,不提科目要求,14000,
0086,浙江横店影视职业学院(民办学校),523,工艺美术品设计,3,浙江,东阳,高职(专科),1,不提科目要求,12900,
0086,浙江横店影视职业学院(民办学校),524,影视编导,3,浙江,东阳,高职(专科),1,"思想政治,历史,技术(3门科目考生选考其中一门即可报考)",12000,
0086,浙江横店影视职业学院(民办学校),525,戏剧影视表演(影视动作),3,浙江,东阳,高职(专科),1,不提科目要求,14000,
0087,浙江汽车职业技术学院(民办学校),501,工商企业管理,3,浙江,临海,高职(专科),20,不提科目要求,12000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),502,智能产品开发,3,浙江,临海,高职(专科),20,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),503,新能源汽车技术,3,浙江,临海,高职(专科),55,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),504,电气自动化技术,3,浙江,临海,高职(专科),20,不提科目要求,13000,吉利汽车、领克汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),505,工业机器人技术,3,浙江,临海,高职(专科),20,不提科目要求,13000,领克汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),506,汽车智能技术,3,浙江,临海,高职(专科),16,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),507,网络新闻与传播,3,浙江,临海,高职(专科),20,不提科目要求,12000,
0087,浙江汽车职业技术学院(民办学校),508,汽车制造与装配技术,3,浙江,临海,高职(专科),20,不提科目要求,13000,吉利汽车、领克汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),509,汽车电子技术,3,浙江,临海,高职(专科),20,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),510,汽车运用与维修技术,3,浙江,临海,高职(专科),15,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),511,机械制造与自动化,3,浙江,临海,高职(专科),20,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),512,汽车检测与维修技术,3,浙江,临海,高职(专科),55,不提科目要求,13000,吉利汽车定向培养班。
0087,浙江汽车职业技术学院(民办学校),513,汽车营销与服务,3,浙江,临海,高职(专科),25,不提科目要求,12000,吉利汽车销售公司定向培养班。
0087,浙江汽车职业技术学院(民办学校),514,物流管理,3,浙江,临海,高职(专科),20,不提科目要求,12000,吉利汽车物流中心定向培养班。
0087,浙江汽车职业技术学院(民办学校),515,城市轨道交通运营管理,3,浙江,临海,高职(专科),50,不提科目要求,12000,
0088,浙江宇翔职业技术学院(民办学校),501,国际贸易实务,3,浙江,安吉,高职(专科),150,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),502,工业机器人技术,3,浙江,安吉,高职(专科),80,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),503,会计,3,浙江,安吉,高职(专科),300,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),504,电子商务,3,浙江,安吉,高职(专科),240,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),505,旅游管理,3,浙江,安吉,高职(专科),50,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),506,商务英语,3,浙江,安吉,高职(专科),80,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),507,物流管理,3,浙江,安吉,高职(专科),50,不提科目要求,13000,
0088,浙江宇翔职业技术学院(民办学校),508,视觉传播设计与制作,3,浙江,安吉,高职(专科),250,不提科目要求,14000,
0092,浙江工业大学之江学院(独立学院),001,旅游管理类,4,浙江,绍兴,本科,71,不提科目要求,18000,含旅游管理、酒店管理专业。
0092,浙江工业大学之江学院(独立学院),004,广播电视学,4,浙江,绍兴,本科,46,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),005,汉语言文学,4,浙江,绍兴,本科,52,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),006,英语,4,浙江,绍兴,本科,75,不提科目要求,24750,要求高考英语成绩不低于100分。
0092,浙江工业大学之江学院(独立学院),007,广告学,4,浙江,绍兴,本科,46,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),008,日语,4,浙江,绍兴,本科,35,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),009,工商管理,4,浙江,绍兴,本科,91,不提科目要求,24750,
0092,浙江工业大学之江学院(独立学院),010,法学,4,浙江,绍兴,本科,42,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),013,风景园林,4,浙江,绍兴,本科,19,"历史,地理,技术(3门科目考生选考其中一门即可报考)",20000,
0092,浙江工业大学之江学院(独立学院),017,建筑学,5,浙江,绍兴,本科,49,"历史,地理,技术(3门科目考生选考其中一门即可报考)",27750,
0092,浙江工业大学之江学院(独立学院),019,城乡规划,4,浙江,绍兴,本科,37,"历史,地理,技术(3门科目考生选考其中一门即可报考)",20000,
0092,浙江工业大学之江学院(独立学院),021,金融工程,4,浙江,绍兴,本科,40,不提科目要求,24750,
0092,浙江工业大学之江学院(独立学院),023,国际经济与贸易,4,浙江,绍兴,本科,47,不提科目要求,24750,
0092,浙江工业大学之江学院(独立学院),024,市场营销,4,浙江,绍兴,本科,35,不提科目要求,18000,
0092,浙江工业大学之江学院(独立学院),025,财务管理,4,浙江,绍兴,本科,49,不提科目要求,24750,
0092,浙江工业大学之江学院(独立学院),026,电子商务,4,浙江,绍兴,本科,42,不提科目要求,18000,
0093,浙江师范大学行知学院(独立学院),001,工商管理类,4,浙江,兰溪,本科,114,不提科目要求,18000,含工商管理、电子商务、旅游管理(与英语专业复合班)专业。一学期后专业分流。
0093,浙江师范大学行知学院(独立学院),002,金融学,4,浙江,兰溪,本科,74,不提科目要求,24750,
0093,浙江师范大学行知学院(独立学院),003,法学类,4,浙江,兰溪,本科,126,不提科目要求,24750,含法学、法学(与工管专业复合班)、法学(与汉语言专业复合班)专业。一学期后专业分流。
0093,浙江师范大学行知学院(独立学院),011,汉语言文学(含汉语言、汉语言复合班),4,浙江,兰溪,本科,157,不提科目要求,24750,一学期后分流。
0093,浙江师范大学行知学院(独立学院),012,国际经济与贸易(含国贸、国贸复合班),4,浙江,兰溪,本科,64,不提科目要求,24750,一学期后分流。
