院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
1118,北京汇佳职业学院(民办学校),507,国际商务,3,北京,北京,高职(专科),6,不提科目要求,10800,
1118,北京汇佳职业学院(民办学校),508,学前教育(国际双语教育),3,北京,北京,高职(专科),14,不提科目要求,21600,
1118,北京汇佳职业学院(民办学校),509,学前教育(学前教育),3,北京,北京,高职(专科),40,不提科目要求,19200,
1119,吉利学院(民办学校),001,机器人工程,4,四川,成都,本科,2,物理(1门科目考生必须选考方可报考),26800,成都校区。
1119,吉利学院(民办学校),002,工商管理类,4,四川,成都,本科,2,不提科目要求,26800,成都校区。含财务管理、人力资源管理、市场营销、审计学专业。
1119,吉利学院(民办学校),003,金融学类,4,四川,成都,本科,2,不提科目要求,26800,成都校区。含经济与金融、金融科技专业。
1119,吉利学院(民办学校),004,知识产权,4,四川,成都,本科,2,不提科目要求,26800,成都校区。
1119,吉利学院(民办学校),005,计算机类,4,四川,成都,本科,2,物理(1门科目考生必须选考方可报考),26800,成都校区。含计算机科学与技术、数据科学与大数据技术、网络工程、物联网工程专业。
1120,北京建筑大学,001,建筑类,5,北京,北京,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",4600,含建筑学、城乡规划、风景园林专业。
1120,北京建筑大学,002,土木工程,4,北京,北京,本科,3,物理(1门科目考生必须选考方可报考),4600,
1120,北京建筑大学,003,管理科学与工程类(项目管理与造价类),4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),4200,含工程管理、工程造价专业。
1121,北京交通大学,001,理科试验班类,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5500,含信息与计算科学、统计学、光电信息科学与工程、材料化学专业。
1121,北京交通大学,002,电气类,4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),5500,含电气工程及其自动化、电气工程及其自动化(轨道牵引电气化)专业。
1121,北京交通大学,003,土木类(智慧建造与智能工程),4,北京,北京,本科,12,物理(1门科目考生必须选考方可报考),5500,含土木工程、铁道工程、环境工程专业。
1121,北京交通大学,004,机械类(智能制造与智能装备),4,北京,北京,本科,12,物理(1门科目考生必须选考方可报考),5500,含机械工程、车辆工程、测控技术与仪器、能源与动力工程、工业工程专业。
1121,北京交通大学,005,交通运输类,4,北京,北京,本科,4,"物理,化学(2门科目考生选考其中一门即可报考)",5500,含交通工程、物流工程、电子商务、交通运输(铁道运输)、交通运输(城市轨道交通)、交通运输(智能运输工程)、交通运输(高速铁路客运组织与服务)、交通运输(民航运输)专业。
1121,北京交通大学,006,软件工程,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5500,要求高考外语成绩不低于100分，三四年级学费16000元/学年。
1121,北京交通大学,007,纳米材料与技术(中外合作办学),4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),48000,要求高考外语成绩不低于105分。
1121,北京交通大学,008,机械电子工程(中外合作办学),4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),52000,要求高考外语成绩不低于105分。
1121,北京交通大学,009,交通运输(中外合作办学),4,北京,北京,本科,4,"物理,化学(2门科目考生选考其中一门即可报考)",50000,要求高考外语成绩不低于105分。
1121,北京交通大学,010,电子信息类(通信与控制),4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),5500,含通信工程、轨道交通信号与控制、自动化、电子科学与技术、信息工程、智能装备与系统专业。
1121,北京交通大学,011,经济管理试验班,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5000,含经济学、金融学、劳动与社会保障、会计学、财务管理、工商管理、市场营销、旅游管理、工程管理、物流管理、信息管理与信息系统、保密管理专业。
1121,北京交通大学,012,计算机类,4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),5500,含计算机科学与技术、计算机科学与技术(铁路信息技术)、物联网工程、信息安全、保密技术、人工智能专业。
1121,北京交通大学,013,新闻传播学类,4,北京,北京,本科,4,不提科目要求,5000,含传播学、网络与新媒体专业。
1121,北京交通大学,014,外国语言文学类,4,北京,北京,本科,4,不提科目要求,5500,含英语、西班牙语、葡萄牙语专业。要求高考外语成绩不低于100分。
1122,北京经贸职业学院(民办学校),501,空中乘务,3,北京,北京,高职(专科),4,不提科目要求,14800,
1122,北京经贸职业学院(民办学校),502,建筑室内设计,3,北京,北京,高职(专科),3,"物理,历史,地理(3门科目考生选考其中一门即可报考)",12800,
1122,北京经贸职业学院(民办学校),503,国际金融,3,北京,北京,高职(专科),3,不提科目要求,9800,
1122,北京经贸职业学院(民办学校),504,会计(银行就业定向),3,北京,北京,高职(专科),6,不提科目要求,9800,
1122,北京经贸职业学院(民办学校),505,计算机应用技术(5G软件开发),3,北京,北京,高职(专科),3,不提科目要求,12800,
1122,北京经贸职业学院(民办学校),506,人力资源管理,3,北京,北京,高职(专科),2,不提科目要求,9800,
1122,北京经贸职业学院(民办学校),507,电子商务,3,北京,北京,高职(专科),3,不提科目要求,9800,
1122,北京经贸职业学院(民办学校),508,会计,3,北京,北京,高职(专科),6,不提科目要求,9800,
1123,北京科技大学,001,社会科学试验班,4,北京,北京,本科,8,不提科目要求,5000,含法学、行政管理、社会工作(社会管理)专业。学生进校一年后分流。
1123,北京科技大学,002,外国语言文学类,4,北京,北京,本科,7,不提科目要求,5000,含英语、日语、德语专业。学生进校一年后分流。
1123,北京科技大学,003,管理科学与工程类,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5000,含大数据管理与应用、信息管理与信息系统、工程管理专业。学生进校一年后分流。
1123,北京科技大学,004,机械类,4,北京,北京,本科,12,物理(1门科目考生必须选考方可报考),5000,含机械工程、机器人工程、车辆工程、物流工程、工业设计专业。学生进校一年后分流。
1123,北京科技大学,005,自动化类,4,北京,北京,本科,11,物理(1门科目考生必须选考方可报考),5000,含自动化、人工智能、测控技术与仪器专业。学生进校一年后分流。
1123,北京科技大学,006,工科试验班类(卓越计划),4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),5000,含材料科学与工程(卓越计划)、机械工程(卓越计划)、自动化(卓越计划)、能源与动力工程(卓越计划)、冶金工程(卓越计划)、矿物资源工程(卓越计划)专业。学生进校一年后分流。
1123,北京科技大学,007,理科试验班,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5000,含材料科学与工程、管理科学与工程类、机械类、自动化类、计算机类、通信工程、土木类、安全工程、数学类、应用物理学专业。前一年半执行特定培养计划，第三学期末主要根据学生志愿选专业。
1123,北京科技大学,008,工商管理类,4,北京,北京,本科,5,不提科目要求,5000,含工商管理、会计学、国际经济与贸易、金融工程专业。学生进校一年后分流。
1123,北京科技大学,009,材料科学与工程,4,北京,北京,本科,12,物理(1门科目考生必须选考方可报考),5000,含材料科学与工程、材料物理、材料化学、材料成型及控制工程、无机非金属材料工程、纳米材料与技术专业。学生进校一年后分流。
1123,北京科技大学,010,能源动力类,4,北京,北京,本科,9,"物理,化学(2门科目考生选考其中一门即可报考)",5000,含能源与动力工程、新能源科学与工程、环境工程、环境科学专业。学生进校一年后分流。
1123,北京科技大学,011,通信工程,4,北京,北京,本科,4,物理(1门科目考生必须选考方可报考),5000,
1123,北京科技大学,012,计算机类,4,北京,北京,本科,8,物理(1门科目考生必须选考方可报考),5000,含计算机科学与技术、信息安全、物联网工程专业。学生进校一年后分流。
1123,北京科技大学,013,土木类,4,北京,北京,本科,6,物理(1门科目考生必须选考方可报考),5000,含土木工程、建筑环境与能源应用工程专业。学生进校一年后分流。
1123,北京科技大学,014,安全工程,4,北京,北京,本科,1,物理(1门科目考生必须选考方可报考),5000,
1123,北京科技大学,015,应用物理学,4,北京,北京,本科,3,物理(1门科目考生必须选考方可报考),5000,
1123,北京科技大学,016,数学类,4,北京,北京,本科,5,物理(1门科目考生必须选考方可报考),5000,含数学与应用数学、信息与计算科学专业。学生进校一年后分流。
1123,北京科技大学,017,生物技术,4,北京,北京,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5000,
1123,北京科技大学,018,应用化学,4,北京,北京,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",5000,
1125,北京科技职业学院(民办学校),501,学前教育(含国际幼师、艺术幼师、幼儿园管理方向),3,北京,北京,高职(专科),2,不提科目要求,11800,沙河校区。
1125,北京科技职业学院(民办学校),502,旅游管理(乘务管理),3,北京,北京,高职(专科),2,不提科目要求,13800,沙河校区。
1125,北京科技职业学院(民办学校),503,软件技术(含人工智能技术应用、UI/UE体验设计方向),3,北京,北京,高职(专科),2,不提科目要求,13800,沙河校区。
1125,北京科技职业学院(民办学校),504,互联网金融,3,北京,北京,高职(专科),2,不提科目要求,11800,沙河校区。
1127,北京理工大学,001,理科试验班(徐特立英才班),4,北京,北京,本科,10,物理(1门科目考生必须选考方可报考),5500,含飞行器设计与工程、飞行器动力工程、航空航天工程、武器发射工程、探测制导与控制技术、工程力学、武器系统与工程、弹药工程与爆炸技术、特种能源技术与工程、安全工程、机械电子工程、车辆工程、装甲车辆工程、能源与动力工程、机械工程、工业工程、智能制造工程、光电信息科学与工程、测控技术与仪器、自动化、电气工程及其自动化、计算机科学与技术、物联网工程、软件工程、人工智能、数据科学与大数据技术、网络空间安全、电子信息工程、电子科学与技术、通信工程、信息对抗技术、材料科学与工程、材料成型及控制工程、高分子材料与工程、材料
